Num. Nota,ID Nota Fiscal,Situacao,Cliente,Prestador,Valor da Nota,UF do Cliente,Data de Emissao,Tributavel,Valor para Receita,Descricao,Valor Total
000000000001001,619753455,Normal,FIOR E FIOR LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",RS,08/12/2023,S,"177,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"177,94"
000000000001002,619756953,Normal,HERCOSUL SOLUCOES EM TRANSPORTES LTDA.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,640,RS,08/12/2023,N,400,SERVIÇO DE CARGA E DESCARGA,400
000000000001002,619756953,Normal,HERCOSUL SOLUCOES EM TRANSPORTES LTDA.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,640,RS,08/12/2023,S,240,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,240
000000000001003,619759609,Normal,TRANSPORTES LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1511,76",RS,08/12/2023,N,800,SERVIÇO DE CARGA E DESCARGA,800
000000000001003,619759609,Normal,TRANSPORTES LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1511,76",RS,08/12/2023,S,"711,76",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"711,76"
000000000001004,619761333,Normal,TRANSPORTES LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",TO,08/12/2023,N,220,SERVIÇO DE CARGA E DESCARGA,220
000000000001004,619761333,Normal,TRANSPORTES LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",TO,08/12/2023,S,"157,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"157,94"
000000000001005,619763312,Normal,TRANSPORTES LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"189,87",TO,08/12/2023,N,110,SERVIÇO DE CARGA E DESCARGA,110
000000000001005,619763312,Normal,TRANSPORTES LUFT LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"189,87",TO,08/12/2023,S,"79,87",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"79,87"
000000000001006,619764353,Normal,Luna Express,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",SP,08/12/2023,N,360,SERVIÇO DE CARGA E DESCARGA,360
000000000001006,619764353,Normal,Luna Express,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",SP,08/12/2023,S,"206,91",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"206,91"
000000000001007,619764539,Normal,TRANSPORTADORA MINUANO LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"397,94",RS,08/12/2023,N,250,SERVIÇO DE CARGA E DESCARGA,250
000000000001007,619764539,Normal,TRANSPORTADORA MINUANO LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"397,94",RS,08/12/2023,S,"147,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"147,94"
000000000001008,619764854,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2267,64",RS,08/12/2023,N,1320,SERVIÇO DE CARGA E DESCARGA,1320
000000000001008,619764854,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2267,64",RS,08/12/2023,S,"947,64",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"947,64"
000000000001009,619765905,Normal,RODOVIARIO BEDIN LIMITADA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"6838,33",SP,08/12/2023,N,4392,SERVIÇO DE CARGA E DESCARGA,4392
000000000001009,619765905,Normal,RODOVIARIO BEDIN LIMITADA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"6838,33",SP,08/12/2023,S,"2446,33",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"2446,33"
000000000001010,619767085,Normal,PLAST ROMA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"337,94",SP,08/12/2023,N,200,SERVIÇO DE CARGA E DESCARGA,200
000000000001010,619767085,Normal,PLAST ROMA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"337,94",SP,08/12/2023,S,"137,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"137,94"
000000000001011,619768737,Normal,QUIMILOG TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",SC,08/12/2023,N,300,SERVIÇO DE CARGA E DESCARGA,300
000000000001011,619768737,Normal,QUIMILOG TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",SC,08/12/2023,S,"266,91",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"266,91"
000000000001012,619769020,Normal,RODOVIARIO CRISMARA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1979,71",SP,08/12/2023,S,"679,71",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"679,71"
000000000001012,619769020,Normal,RODOVIARIO CRISMARA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1979,71",SP,08/12/2023,N,1300,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,1300
000000000001013,619769107,Normal,TAC Transportes e Armazéns LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",SC,08/12/2023,N,240,SERVIÇO DE CARGA E DESCARGA,240
000000000001013,619769107,Normal,TAC Transportes e Armazéns LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",SC,08/12/2023,S,"137,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"137,94"
000000000001014,619769263,Normal,Transpanorama Transportes,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1193,82",PR,08/12/2023,N,720,SERVIÇO DE CARGA E DESCARGA,720
000000000001014,619769263,Normal,Transpanorama Transportes,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1193,82",PR,08/12/2023,S,"473,82",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"473,82"
000000000001015,619769685,Normal,TRANSPORTES SILVEIRA GOMES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"3041,46",RS,08/12/2023,N,1800,SERVIÇO DE CARGA E DESCARGA,1800
000000000001015,619769685,Normal,TRANSPORTES SILVEIRA GOMES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"3041,46",RS,08/12/2023,S,"1241,46",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"1241,46"
000000000001016,619990357,Normal,ARM TOLFO TRANSP,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1193,82",RS,11/12/2023,N,600,SERVIÇO DE CARGA E DESCARGA,600
000000000001016,619990357,Normal,ARM TOLFO TRANSP,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1193,82",RS,11/12/2023,S,"593,82",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"593,82"
000000000001017,619991015,Normal,FRANCINE TRANSPORTES,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"755,88",MG,11/12/2023,N,400,SERVIÇO DE CARGA E DESCARGA,400
000000000001017,619991015,Normal,FRANCINE TRANSPORTES,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"755,88",MG,11/12/2023,S,"355,88",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"355,88"
000000000001018,619996258,Normal,Transpanorama Transportes,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,228,PR,11/12/2023,N,150,SERVIÇO DE CARGA E DESCARGA,150
000000000001018,619996258,Normal,Transpanorama Transportes,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,228,PR,11/12/2023,S,78,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,78
000000000001019,620004411,Normal,SPADER DISTRIBUIDORA DE ALIMENTOS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"188,97",RS,11/12/2023,N,120,SERVIÇO DE CARGA E DESCARGA,120
000000000001019,620004411,Normal,SPADER DISTRIBUIDORA DE ALIMENTOS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"188,97",RS,11/12/2023,S,"68,97",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"68,97"
000000000001020,620016024,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,400,SC,11/12/2023,N,240,SERVIÇO DE CARGA E DESCARGA,240
000000000001020,620016024,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,400,SC,11/12/2023,S,160,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,160
000000000001021,620023446,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,400,SC,11/12/2023,N,240,SERVIÇO DE CARGA E DESCARGA,240
000000000001021,620023446,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,400,SC,11/12/2023,S,160,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,160
000000000001022,620060554,Normal,STATUS Marcenaria,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1392,79",PR,11/12/2023,N,910,SERVIÇO DE CARGA E DESCARGA,910
000000000001022,620060554,Normal,STATUS Marcenaria,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1392,79",PR,11/12/2023,S,"482,79",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"482,79"
000000000001023,620227983,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,780,SC,11/12/2023,N,560,SERVIÇO DE CARGA E DESCARGA,560
000000000001023,620227983,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,780,SC,11/12/2023,S,220,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,220
000000000001024,620228384,Normal,COOPERATIVA SANTA CLARA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,5440,RS,11/12/2023,N,3570,SERVIÇO DE CARGA E DESCARGA,3570
000000000001024,620228384,Normal,COOPERATIVA SANTA CLARA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,5440,RS,11/12/2023,S,1870,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,1870
000000000001025,620319545,Substituida,Transportes Rasador LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1013,82",SC,12/12/2023,N,720,SERVIÇO DE CARGA E DESCARGA,720
000000000001025,620319545,Substituida,Transportes Rasador LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1013,82",SC,12/12/2023,S,"293,82",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"293,82"
000000000001026,620321314,Normal,FRANCINE TRANSPORTES,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1133,82",MG,12/12/2023,N,600,SERVIÇO DE CARGA E DESCARGA,600
000000000001026,620321314,Normal,FRANCINE TRANSPORTES,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1133,82",MG,12/12/2023,S,"533,82",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"533,82"
000000000001027,620324633,Normal,TOMASI LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1250,7",RS,12/12/2023,N,960,SERVIÇO DE CARGA E DESCARGA,960
000000000001027,620324633,Normal,TOMASI LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1250,7",RS,12/12/2023,S,"290,7",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"290,7"
000000000001028,620489547,Normal,TOMASI LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"3167,14",RS,13/12/2023,N,2140,SERVIÇO DE CARGA E DESCARGA,2140
000000000001028,620489547,Normal,TOMASI LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"3167,14",RS,13/12/2023,S,"1027,14",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"1027,14"
000000000001029,620490911,Normal,FRANCINE TRANSPORTES,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",MG,13/12/2023,N,300,SERVIÇO DE CARGA E DESCARGA,300
000000000001029,620490911,Normal,FRANCINE TRANSPORTES,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",MG,13/12/2023,S,"266,91",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"266,91"
000000000001030,620491887,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"755,88",RS,13/12/2023,N,440,SERVIÇO DE CARGA E DESCARGA,440
000000000001030,620491887,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"755,88",RS,13/12/2023,S,"315,88",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"315,88"
000000000001031,620493279,Substituida,RODOVIARIO BEDIN LIMITADA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1851,9",SP,13/12/2023,N,1128,SERVIÇO DE CARGA E DESCARGA,1128
000000000001031,620493279,Substituida,RODOVIARIO BEDIN LIMITADA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1851,9",SP,13/12/2023,S,"723,9",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"723,9"
000000000001032,620493941,Normal,RODOVIARIO BEDIN LIMITADA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"6116,68",SP,13/12/2023,N,3492,SERVIÇO DE CARGA E DESCARGA,3492
000000000001032,620493941,Normal,RODOVIARIO BEDIN LIMITADA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"6116,68",SP,13/12/2023,S,"2624,68",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"2624,68"
000000000001033,620494891,Substituida,PLAST ROMA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,1040,SP,13/12/2023,N,750,SERVIÇO DE CARGA E DESCARGA,750
000000000001033,620494891,Substituida,PLAST ROMA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,1040,SP,13/12/2023,S,290,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,290
000000000001034,620536615,Normal,QUIMILOG TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"188,98",SC,14/12/2023,N,100,SERVIÇO DE CARGA E DESCARGA,100
000000000001034,620536615,Normal,QUIMILOG TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"188,98",SC,14/12/2023,S,"88,98",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"88,98"
000000000001035,620641797,Normal,STATUS Marcenaria,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1193,82",PR,14/12/2023,N,780,SERVIÇO DE CARGA E DESCARGA,780
000000000001035,620641797,Normal,STATUS Marcenaria,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1193,82",PR,14/12/2023,S,"413,82",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"413,82"
000000000001036,620650292,Normal,SPADER DISTRIBUIDORA DE ALIMENTOS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"188,97",RS,14/12/2023,N,120,SERVIÇO DE CARGA E DESCARGA,120
000000000001036,620650292,Normal,SPADER DISTRIBUIDORA DE ALIMENTOS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"188,97",RS,14/12/2023,S,"68,97",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"68,97"
000000000001037,620669007,Normal,RODOVIARIO BEDIN LIMITADA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1662,93",SP,14/12/2023,N,1008,SERVIÇO DE CARGA E DESCARGA,1008
000000000001037,620669007,Normal,RODOVIARIO BEDIN LIMITADA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1662,93",SP,14/12/2023,S,"654,93",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"654,93"
000000000001038,620887602,Substituida,TOMASI LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"8184,72",RS,15/12/2023,N,"5805,6",SERVIÇO DE CARGA E DESCARGA,"5805,6"
000000000001038,620887602,Substituida,TOMASI LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"8184,72",RS,15/12/2023,S,"2379,12",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"2379,12"
000000000001039,620891333,Normal,TOMASI LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"8184,72",RS,15/12/2023,N,"5805,6",SERVIÇO DE CARGA E DESCARGA,"5805,6"
000000000001039,620891333,Normal,TOMASI LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"8184,72",RS,15/12/2023,S,"2379,12",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"2379,12"
000000000001040,620907787,Normal,TOMASI LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"10557,25",RS,15/12/2023,N,"7528,99",SERVIÇO DE CARGA E DESCARGA,"7528,99"
000000000001040,620907787,Normal,TOMASI LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"10557,25",RS,15/12/2023,S,"3028,26",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"3028,26"
000000000001041,620909460,Substituida,DAUDT LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,65990,SP,15/12/2023,N,39440,SERVIÇO DE CARGA E DESCARGA,39440
000000000001041,620909460,Substituida,DAUDT LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,65990,SP,15/12/2023,S,26550,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,26550
000000000001042,620915785,Normal,SILVESTRIN FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,8982,RS,15/12/2023,N,7156,SERVIÇO DE CARGA E DESCARGA,7156
000000000001042,620915785,Normal,SILVESTRIN FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,8982,RS,15/12/2023,S,1826,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,1826
000000000001043,620919994,Normal,EDEGAR ZOLET TRANSPORTADORA LTD,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"168,97",PR,15/12/2023,N,100,SERVIÇO DE CARGA E DESCARGA,100
000000000001043,620919994,Normal,EDEGAR ZOLET TRANSPORTADORA LTD,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"168,97",PR,15/12/2023,S,"68,97",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"68,97"
000000000001044,620921405,Normal,EDINI TRANSPORTES LTDA.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,600,RS,15/12/2023,N,360,SERVIÇO DE CARGA E DESCARGA,360
000000000001044,620921405,Normal,EDINI TRANSPORTES LTDA.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,600,RS,15/12/2023,S,240,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,240
000000000001045,620923114,Normal,FRANCINE TRANSPORTES,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1322,79",MG,15/12/2023,N,700,SERVIÇO DE CARGA E DESCARGA,700
000000000001045,620923114,Normal,FRANCINE TRANSPORTES,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1322,79",MG,15/12/2023,S,"622,79",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"622,79"
000000000001046,620924190,Normal,Luna Express,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",SP,15/12/2023,N,240,SERVIÇO DE CARGA E DESCARGA,240
000000000001046,620924190,Normal,Luna Express,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",SP,15/12/2023,S,"137,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"137,94"
000000000001047,620925746,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,400,SC,15/12/2023,N,240,SERVIÇO DE CARGA E DESCARGA,240
000000000001047,620925746,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,400,SC,15/12/2023,S,160,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,160
000000000001048,620927249,Normal,TRANSPORTADORA MINUANO LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"596,92",RS,15/12/2023,N,450,SERVIÇO DE CARGA E DESCARGA,450
000000000001048,620927249,Normal,TRANSPORTADORA MINUANO LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"596,92",RS,15/12/2023,S,"146,92",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"146,92"
000000000001049,620928431,Normal,SUED EMPREENDIMENTOS E AGRO-NEGOCIOS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2234,55",DF,15/12/2023,N,1500,SERVIÇO DE CARGA E DESCARGA,1500
000000000001049,620928431,Normal,SUED EMPREENDIMENTOS E AGRO-NEGOCIOS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2234,55",DF,15/12/2023,S,"734,55",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"734,55"
000000000001050,620937267,Normal,COOPERATIVA SANTA CLARA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,4320,RS,15/12/2023,N,2700,SERVIÇO DE CARGA E DESCARGA,2700
000000000001050,620937267,Normal,COOPERATIVA SANTA CLARA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,4320,RS,15/12/2023,S,1620,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,1620
000000000001051,620944644,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1511,76",RS,15/12/2023,N,880,SERVIÇO DE CARGA E DESCARGA,880
000000000001051,620944644,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1511,76",RS,15/12/2023,S,"631,76",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"631,76"
000000000001052,620949586,Normal,PETRYMAR TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"168,97",RS,15/12/2023,N,115,SERVIÇO DE CARGA E DESCARGA,115
000000000001052,620949586,Normal,PETRYMAR TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"168,97",RS,15/12/2023,S,"53,97",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"53,97"
000000000001053,620951750,Substituida,PLAST ROMA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2148,97",SP,15/12/2023,N,1600,SERVIÇO DE CARGA E DESCARGA,1600
000000000001053,620951750,Substituida,PLAST ROMA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2148,97",SP,15/12/2023,S,"548,97",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"548,97"
000000000001054,620952680,Normal,QUIMILOG TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1889,7",SC,15/12/2023,N,1000,SERVIÇO DE CARGA E DESCARGA,1000
000000000001054,620952680,Normal,QUIMILOG TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1889,7",SC,15/12/2023,S,"889,7",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"889,7"
000000000001055,620952854,Normal,TRANSPORTES GARCIA SAO CARLOS LTDA.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"397,94",SP,15/12/2023,N,240,SERVIÇO DE CARGA E DESCARGA,240
000000000001055,620952854,Normal,TRANSPORTES GARCIA SAO CARLOS LTDA.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"397,94",SP,15/12/2023,S,"157,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"157,94"
000000000001056,620953106,Normal,Transportes Rasador LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"3041,46",SC,15/12/2023,N,2160,SERVIÇO DE CARGA E DESCARGA,2160
000000000001056,620953106,Normal,Transportes Rasador LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"3041,46",SC,15/12/2023,S,"881,46",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"881,46"
000000000001057,620954437,Normal,TRANSPORTES SILVEIRA GOMES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"4509,25",RS,15/12/2023,N,2700,SERVIÇO DE CARGA E DESCARGA,2700
000000000001057,620954437,Normal,TRANSPORTES SILVEIRA GOMES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"4509,25",RS,15/12/2023,S,"1809,25",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"1809,25"
000000000001058,621511714,Normal,G2L LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,65990,SP,18/12/2023,N,39440,SERVIÇO DE CARGA E DESCARGA,39440
